dateTime,state,entryPrice,exitPrice,orderAmtUSD,orderAmtBTC,netDollar,netPerc
2019-10-18 05:29:28.623386,1,8040.46,8011.4,26.29,0.00326847,-29.0600000000004,-0.3614221076903609
2019-10-18 05:31:53.692592,2,8033.77,7965.7,26.3,0.0032687,-68.07000000000062,-0.8472983418743705
2019-10-18 05:32:34.839078,3,8110.0,7964.17,26.38,0.00324784,-145.8299999999999,-1.7981504315659669
2019-10-19 12:16:46.253604,1,7944.64,7889.58,25.98,0.00326509,-55.0600000000004,-0.693045877472112
2019-10-19 13:10:59.725294,1,7935.75,8019.64,25.86,0.00325363,83.89000000000033,1.0571149544781566
2019-10-19 21:19:15.237759,2,7978.69,7907.03,26.01,0.00325492,-71.65999999999985,-0.8981424268896254
2019-10-20 01:50:10.471453,1,7985.61,7885.46,25.97,0.00324709,-100.14999999999964,-1.254130867898628
